Altitude_km,Diameter_m,Delta_h_km,ShellVol_km3,Human_made,Total,N_human_bin,N_total_bin
562.5,0.07975,25.0,15102727379.813747,1.775e-10,1.775e-10,2.68073410991694,2.68073410991694
587.5,0.07975,25.0,15211834892.67292,1.641e-10,1.641e-10,2.4962621058876264,2.4962621058876264
612.5,0.07975,25.0,15321335104.613792,1.45e-10,1.45e-10,2.221593590169,2.221593590169
637.5,0.07975,25.0,15431228015.636364,1.885e-10,1.885e-10,2.9087864809474544,2.9087864809474544
662.5,0.07975,25.0,15541513625.740633,1.546e-10,1.546e-10,2.4027180065395015,2.4027180065395015
687.5,0.07975,25.0,15652191934.926601,2.715e-10,2.715e-10,4.249570110332572,4.249570110332572
712.5,0.07975,25.0,15763262943.19427,2.84e-10,2.84e-10,4.4767666758671725,4.4767666758671725
737.5,0.07975,25.0,15874726650.543634,5.778e-10,5.778e-10,9.172417058684113,9.172417058684113
762.5,0.07975,25.0,15986583056.974699,5.658e-10,5.658e-10,9.045208693636283,9.045208693636283
787.5,0.07975,25.0,16098832162.487463,5.064e-10,5.064e-10,8.152448607083652,8.152448607083652
812.5,0.07975,25.0,16211473967.081924,5.218e-10,5.218e-10,8.459147116023349,8.459147116023349
837.5,0.07975,25.0,16324508470.758085,5.012e-10,5.012e-10,8.181843645543951,8.181843645543951
862.5,0.07975,25.0,16437935673.515945,3.978e-10,3.978e-10,6.539010810924643,6.539010810924643
887.5,0.07975,25.0,16551755575.355503,4.081e-10,4.081e-10,6.754771450302581,6.754771450302581
912.5,0.07975,25.0,16665968176.27676,3.693e-10,3.693e-10,6.154742047499008,6.154742047499008
937.5,0.07975,25.0,16780573476.279715,2.932e-10,2.932e-10,4.920064143245212,4.920064143245212
962.5,0.07975,25.0,16895571475.36437,2.695e-10,2.695e-10,4.553356512610698,4.553356512610698
987.5,0.07975,25.0,17010962173.530724,1.879e-10,1.879e-10,3.196359792406423,3.196359792406423
1012.5,0.07975,25.0,17126745570.778774,1.56e-10,1.56e-10,2.6717723090414887,2.6717723090414887
1037.5,0.07975,25.0,17242921667.108524,1.53e-10,1.53e-10,2.638167015067604,2.638167015067604
1062.5,0.07975,25.0,17359490462.519974,1.194e-10,1.194e-10,2.072723161224885,2.072723161224885
1087.5,0.07975,25.0,17476451957.013123,1.267e-10,1.267e-10,2.214266462953563,2.214266462953563
1112.5,0.07975,25.0,17593806150.58797,9.619e-11,9.619e-11,1.692348213625057,1.692348213625057
1137.5,0.07975,25.0,17711553043.244514,9.512e-11,9.512e-11,1.6847229254734182,1.6847229254734182
1162.5,0.07975,25.0,17829692634.982758,8.804e-11,8.804e-11,1.569726139583882,1.569726139583882
1187.5,0.07975,25.0,17948224925.8027,8.21e-11,8.21e-11,1.4735492664084018,1.4735492664084018
312.5,0.08065,25.0,14033250700.71544,3.171e-12,3.171e-12,0.04449943797196866,0.04449943797196866
337.5,0.08065,25.0,14138431222.757627,2.773e-12,2.773e-12,0.0392058697807069,0.0392058697807069
362.5,0.08065,25.0,14244004443.881514,5.755e-12,5.755e-12,0.0819742455745381,0.0819742455745381
387.5,0.08065,25.0,14349970364.087097,1.238e-11,1.238e-11,0.17765263310739826,0.17765263310739826
412.5,0.08065,25.0,14456328983.374378,1.264e-11,1.264e-11,0.18272799834985212,0.18272799834985212
437.5,0.08065,25.0,14563080301.74336,2.134e-11,2.134e-11,0.3107761336392033,0.3107761336392033
462.5,0.08065,25.0,14670224319.19404,5.257e-11,5.257e-11,0.7712136924600307,0.7712136924600307
487.5,0.08065,25.0,14777761035.726418,1.349e-10,1.349e-10,1.9935199637194936,1.9935199637194936
512.5,0.08065,25.0,14885690451.340496,4.228e-11,4.228e-11,0.6293669922826762,0.6293669922826762
537.5,0.08065,25.0,14994012566.036272,5.276e-11,5.276e-11,0.7910841029840737,0.7910841029840737
562.5,0.08065,25.0,15102727379.813747,1.775e-10,1.775e-10,2.68073410991694,2.68073410991694
587.5,0.08065,25.0,15211834892.67292,1.641e-10,1.641e-10,2.4962621058876264,2.4962621058876264
612.5,0.08065,25.0,15321335104.613792,1.45e-10,1.45e-10,2.221593590169,2.221593590169
637.5,0.08065,25.0,15431228015.636364,1.885e-10,1.885e-10,2.9087864809474544,2.9087864809474544
662.5,0.08065,25.0,15541513625.740633,1.546e-10,1.546e-10,2.4027180065395015,2.4027180065395015
687.5,0.08065,25.0,15652191934.926601,2.715e-10,2.715e-10,4.249570110332572,4.249570110332572
712.5,0.08065,25.0,15763262943.19427,2.84e-10,2.84e-10,4.4767666758671725,4.4767666758671725
737.5,0.08065,25.0,15874726650.543634,5.778e-10,5.778e-10,9.172417058684113,9.172417058684113
762.5,0.08065,25.0,15986583056.974699,5.658e-10,5.658e-10,9.045208693636283,9.045208693636283
787.5,0.08065,25.0,16098832162.487463,5.064e-10,5.064e-10,8.152448607083652,8.152448607083652
812.5,0.08065,25.0,16211473967.081924,5.218e-10,5.218e-10,8.459147116023349,8.459147116023349
837.5,0.08065,25.0,16324508470.758085,5.012e-10,5.012e-10,8.181843645543951,8.181843645543951
862.5,0.08065,25.0,16437935673.515945,3.978e-10,3.978e-10,6.539010810924643,6.539010810924643
887.5,0.08065,25.0,16551755575.355503,4.081e-10,4.081e-10,6.754771450302581,6.754771450302581
912.5,0.08065,25.0,16665968176.27676,3.693e-10,3.693e-10,6.154742047499008,6.154742047499008
937.5,0.08065,25.0,16780573476.279715,2.932e-10,2.932e-10,4.920064143245212,4.920064143245212
962.5,0.08065,25.0,16895571475.36437,2.695e-10,2.695e-10,4.553356512610698,4.553356512610698
987.5,0.08065,25.0,17010962173.530724,1.879e-10,1.879e-10,3.196359792406423,3.196359792406423
1012.5,0.08065,25.0,17126745570.778774,1.56e-10,1.56e-10,2.6717723090414887,2.6717723090414887
1037.5,0.08065,25.0,17242921667.108524,1.53e-10,1.53e-10,2.638167015067604,2.638167015067604
1062.5,0.08065,25.0,17359490462.519974,1.194e-10,1.194e-10,2.072723161224885,2.072723161224885
1087.5,0.08065,25.0,17476451957.013123,1.267e-10,1.267e-10,2.214266462953563,2.214266462953563
1112.5,0.08065,25.0,17593806150.58797,9.619e-11,9.619e-11,1.692348213625057,1.692348213625057
1137.5,0.08065,25.0,17711553043.244514,9.512e-11,9.512e-11,1.6847229254734182,1.6847229254734182
1162.5,0.08065,25.0,17829692634.982758,8.804e-11,8.804e-11,1.569726139583882,1.569726139583882
1187.5,0.08065,25.0,17948224925.8027,8.21e-11,8.21e-11,1.4735492664084018,1.4735492664084018
312.5,0.08155,25.0,14033250700.71544,3.171e-12,3.171e-12,0.04449943797196866,0.04449943797196866
337.5,0.08155,25.0,14138431222.757627,2.773e-12,2.773e-12,0.0392058697807069,0.0392058697807069
362.5,0.08155,25.0,14244004443.881514,5.755e-12,5.755e-12,0.0819742455745381,0.0819742455745381
387.5,0.08155,25.0,14349970364.087097,1.238e-11,1.238e-11,0.17765263310739826,0.17765263310739826
412.5,0.08155,25.0,14456328983.374378,1.264e-11,1.264e-11,0.18272799834985212,0.18272799834985212
437.5,0.08155,25.0,14563080301.74336,2.134e-11,2.134e-11,0.3107761336392033,0.3107761336392033
462.5,0.08155,25.0,14670224319.19404,5.257e-11,5.257e-11,0.7712136924600307,0.7712136924600307
487.5,0.08155,25.0,14777761035.726418,1.349e-10,1.349e-10,1.9935199637194936,1.9935199637194936
512.5,0.08155,25.0,14885690451.340496,4.228e-11,4.228e-11,0.6293669922826762,0.6293669922826762
537.5,0.08155,25.0,14994012566.036272,5.276e-11,5.276e-11,0.7910841029840737,0.7910841029840737
562.5,0.08155,25.0,15102727379.813747,1.775e-10,1.775e-10,2.68073410991694,2.68073410991694
587.5,0.08155,25.0,15211834892.67292,1.641e-10,1.641e-10,2.4962621058876264,2.4962621058876264
612.5,0.08155,25.0,15321335104.613792,1.45e-10,1.45e-10,2.221593590169,2.221593590169
637.5,0.08155,25.0,15431228015.636364,1.885e-10,1.885e-10,2.9087864809474544,2.9087864809474544
662.5,0.08155,25.0,15541513625.740633,1.546e-10,1.546e-10,2.4027180065395015,2.4027180065395015
687.5,0.08155,25.0,15652191934.926601,2.715e-10,2.715e-10,4.249570110332572,4.249570110332572
712.5,0.08155,25.0,15763262943.19427,2.84e-10,2.84e-10,4.4767666758671725,4.4767666758671725
737.5,0.08155,25.0,15874726650.543634,5.778e-10,5.778e-10,9.172417058684113,9.172417058684113
762.5,0.08155,25.0,15986583056.974699,5.658e-10,5.658e-10,9.045208693636283,9.045208693636283
787.5,0.08155,25.0,16098832162.487463,5.064e-10,5.064e-10,8.152448607083652,8.152448607083652
812.5,0.08155,25.0,16211473967.081924,5.218e-10,5.218e-10,8.459147116023349,8.459147116023349
837.5,0.08155,25.0,16324508470.758085,5.012e-10,5.012e-10,8.181843645543951,8.181843645543951
862.5,0.08155,25.0,16437935673.515945,3.978e-10,3.978e-10,6.539010810924643,6.539010810924643
887.5,0.08155,25.0,16551755575.355503,4.081e-10,4.081e-10,6.754771450302581,6.754771450302581
912.5,0.08155,25.0,16665968176.27676,3.693e-10,3.693e-10,6.154742047499008,6.154742047499008
937.5,0.08155,25.0,16780573476.279715,2.932e-10,2.932e-10,4.920064143245212,4.920064143245212
962.5,0.08155,25.0,16895571475.36437,2.695e-10,2.695e-10,4.553356512610698,4.553356512610698
987.5,0.08155,25.0,17010962173.530724,1.879e-10,1.879e-10,3.196359792406423,3.196359792406423
1012.5,0.08155,25.0,17126745570.778774,1.56e-10,1.56e-10,2.6717723090414887,2.6717723090414887
1037.5,0.08155,25.0,17242921667.108524,1.53e-10,1.53e-10,2.638167015067604,2.638167015067604
1062.5,0.08155,25.0,17359490462.519974,1.194e-10,1.194e-10,2.072723161224885,2.072723161224885
1087.5,0.08155,25.0,17476451957.013123,1.267e-10,1.267e-10,2.214266462953563,2.214266462953563
1112.5,0.08155,25.0,17593806150.58797,9.619e-11,9.619e-11,1.692348213625057,1.692348213625057
1137.5,0.08155,25.0,17711553043.244514,9.512e-11,9.512e-11,1.6847229254734182,1.6847229254734182
1162.5,0.08155,25.0,17829692634.982758,8.804e-11,8.804e-11,1.569726139583882,1.569726139583882
1187.5,0.08155,25.0,17948224925.8027,8.21e-11,8.21e-11,1.4735492664084018,1.4735492664084018
312.5,0.08245,25.0,14033250700.71544,3.171e-12,3.171e-12,0.04449943797196866,0.04449943797196866
337.5,0.08245,25.0,14138431222.757627,2.773e-12,2.773e-12,0.0392058697807069,0.0392058697807069
362.5,0.08245,25.0,14244004443.881514,5.755e-12,5.755e-12,0.0819742455745381,0.0819742455745381
387.5,0.08245,25.0,14349970364.087097,1.238e-11,1.238e-11,0.17765263310739826,0.17765263310739826
412.5,0.08245,25.0,14456328983.374378,1.264e-11,1.264e-11,0.18272799834985212,0.18272799834985212
437.5,0.08245,25.0,14563080301.74336,2.134e-11,2.134e-11,0.3107761336392033,0.3107761336392033
462.5,0.08245,25.0,14670224319.19404,5.257e-11,5.257e-11,0.7712136924600307,0.7712136924600307
487.5,0.08245,25.0,14777761035.726418,1.349e-10,1.349e-10,1.9935199637194936,1.9935199637194936
512.5,0.08245,25.0,14885690451.340496,4.228e-11,4.228e-11,0.6293669922826762,0.6293669922826762
537.5,0.08245,25.0,14994012566.036272,5.276e-11,5.276e-11,0.7910841029840737,0.7910841029840737
562.5,0.08245,25.0,15102727379.813747,1.775e-10,1.775e-10,2.68073410991694,2.68073410991694
587.5,0.08245,25.0,15211834892.67292,1.641e-10,1.641e-10,2.4962621058876264,2.4962621058876264
612.5,0.08245,25.0,15321335104.613792,1.45e-10,1.45e-10,2.221593590169,2.221593590169
637.5,0.08245,25.0,15431228015.636364,1.885e-10,1.885e-10,2.9087864809474544,2.9087864809474544
662.5,0.08245,25.0,15541513625.740633,1.546e-10,1.546e-10,2.4027180065395015,2.4027180065395015
687.5,0.08245,25.0,15652191934.926601,2.715e-10,2.715e-10,4.249570110332572,4.249570110332572
712.5,0.08245,25.0,15763262943.19427,2.84e-10,2.84e-10,4.4767666758671725,4.4767666758671725
737.5,0.08245,25.0,15874726650.543634,5.778e-10,5.778e-10,9.172417058684113,9.172417058684113
762.5,0.08245,25.0,15986583056.974699,5.658e-10,5.658e-10,9.045208693636283,9.045208693636283
787.5,0.08245,25.0,16098832162.487463,5.064e-10,5.064e-10,8.152448607083652,8.152448607083652
812.5,0.08245,25.0,16211473967.081924,5.218e-10,5.218e-10,8.459147116023349,8.459147116023349
837.5,0.08245,25.0,16324508470.758085,5.012e-10,5.012e-10,8.181843645543951,8.181843645543951
862.5,0.08245,25.0,16437935673.515945,3.978e-10,3.978e-10,6.539010810924643,6.539010810924643
887.5,0.08245,25.0,16551755575.355503,4.081e-10,4.081e-10,6.754771450302581,6.754771450302581
912.5,0.08245,25.0,16665968176.27676,3.693e-10,3.693e-10,6.154742047499008,6.154742047499008
937.5,0.08245,25.0,16780573476.279715,2.932e-10,2.932e-10,4.920064143245212,4.920064143245212
962.5,0.08245,25.0,16895571475.36437,2.695e-10,2.695e-10,4.553356512610698,4.553356512610698
987.5,0.08245,25.0,17010962173.530724,1.879e-10,1.879e-10,3.196359792406423,3.196359792406423
1012.5,0.08245,25.0,17126745570.778774,1.56e-10,1.56e-10,2.6717723090414887,2.6717723090414887
1037.5,0.08245,25.0,17242921667.108524,1.53e-10,1.53e-10,2.638167015067604,2.638167015067604
1062.5,0.08245,25.0,17359490462.519974,1.194e-10,1.194e-10,2.072723161224885,2.072723161224885
1087.5,0.08245,25.0,17476451957.013123,1.267e-10,1.267e-10,2.214266462953563,2.214266462953563
1112.5,0.08245,25.0,17593806150.58797,9.619e-11,9.619e-11,1.692348213625057,1.692348213625057
1137.5,0.08245,25.0,17711553043.244514,9.512e-11,9.512e-11,1.6847229254734182,1.6847229254734182
1162.5,0.08245,25.0,17829692634.982758,8.804e-11,8.804e-11,1.569726139583882,1.569726139583882
1187.5,0.08245,25.0,17948224925.8027,8.21e-11,8.21e-11,1.4735492664084018,1.4735492664084018
312.5,0.08335,25.0,14033250700.71544,3.171e-12,3.171e-12,0.04449943797196866,0.04449943797196866
337.5,0.08335,25.0,14138431222.757627,2.773e-12,2.773e-12,0.0392058697807069,0.0392058697807069
362.5,0.08335,25.0,14244004443.881514,5.755e-12,5.755e-12,0.0819742455745381,0.0819742455745381
387.5,0.08335,25.0,14349970364.087097,1.238e-11,1.238e-11,0.17765263310739826,0.17765263310739826
412.5,0.08335,25.0,14456328983.374378,1.264e-11,1.264e-11,0.18272799834985212,0.18272799834985212
437.5,0.08335,25.0,14563080301.74336,2.134e-11,2.134e-11,0.3107761336392033,0.3107761336392033
462.5,0.08335,25.0,14670224319.19404,5.257e-11,5.257e-11,0.7712136924600307,0.7712136924600307
487.5,0.08335,25.0,14777761035.726418,1.349e-10,1.349e-10,1.9935199637194936,1.9935199637194936
512.5,0.08335,25.0,14885690451.340496,4.228e-11,4.228e-11,0.6293669922826762,0.6293669922826762
537.5,0.08335,25.0,14994012566.036272,5.276e-11,5.276e-11,0.7910841029840737,0.7910841029840737
562.5,0.08335,25.0,15102727379.813747,1.775e-10,1.775e-10,2.68073410991694,2.68073410991694
587.5,0.08335,25.0,15211834892.67292,1.641e-10,1.641e-10,2.4962621058876264,2.4962621058876264
612.5,0.08335,25.0,15321335104.613792,1.45e-10,1.45e-10,2.221593590169,2.221593590169
637.5,0.08335,25.0,15431228015.636364,1.885e-10,1.885e-10,2.9087864809474544,2.9087864809474544
662.5,0.08335,25.0,15541513625.740633,1.546e-10,1.546e-10,2.4027180065395015,2.4027180065395015
687.5,0.08335,25.0,15652191934.926601,2.715e-10,2.715e-10,4.249570110332572,4.249570110332572
712.5,0.08335,25.0,15763262943.19427,2.84e-10,2.84e-10,4.4767666758671725,4.4767666758671725
737.5,0.08335,25.0,15874726650.543634,5.778e-10,5.778e-10,9.172417058684113,9.172417058684113
762.5,0.08335,25.0,15986583056.974699,5.658e-10,5.658e-10,9.045208693636283,9.045208693636283
787.5,0.08335,25.0,16098832162.487463,5.064e-10,5.064e-10,8.152448607083652,8.152448607083652
812.5,0.08335,25.0,16211473967.081924,5.218e-10,5.218e-10,8.459147116023349,8.459147116023349
837.5,0.08335,25.0,16324508470.758085,5.012e-10,5.012e-10,8.181843645543951,8.181843645543951
862.5,0.08335,25.0,16437935673.515945,3.978e-10,3.978e-10,6.539010810924643,6.539010810924643
887.5,0.08335,25.0,16551755575.355503,4.081e-10,4.081e-10,6.754771450302581,6.754771450302581
912.5,0.08335,25.0,16665968176.27676,3.693e-10,3.693e-10,6.154742047499008,6.154742047499008
937.5,0.08335,25.0,16780573476.279715,2.932e-10,2.932e-10,4.920064143245212,4.920064143245212
962.5,0.08335,25.0,16895571475.36437,2.695e-10,2.695e-10,4.553356512610698,4.553356512610698
987.5,0.08335,25.0,17010962173.530724,1.879e-10,1.879e-10,3.196359792406423,3.196359792406423
1012.5,0.08335,25.0,17126745570.778774,1.56e-10,1.56e-10,2.6717723090414887,2.6717723090414887
1037.5,0.08335,25.0,17242921667.108524,1.53e-10,1.53e-10,2.638167015067604,2.638167015067604
1062.5,0.08335,25.0,17359490462.519974,1.194e-10,1.194e-10,2.072723161224885,2.072723161224885
1087.5,0.08335,25.0,17476451957.013123,1.267e-10,1.267e-10,2.214266462953563,2.214266462953563
1112.5,0.08335,25.0,17593806150.58797,9.619e-11,9.619e-11,1.692348213625057,1.692348213625057
1137.5,0.08335,25.0,17711553043.244514,9.512e-11,9.512e-11,1.6847229254734182,1.6847229254734182
1162.5,0.08335,25.0,17829692634.982758,8.804e-11,8.804e-11,1.569726139583882,1.569726139583882
1187.5,0.08335,25.0,17948224925.8027,8.21e-11,8.21e-11,1.4735492664084018,1.4735492664084018
312.5,0.08425,25.0,14033250700.71544,3.171e-12,3.171e-12,0.04449943797196866,0.04449943797196866
337.5,0.08425,25.0,14138431222.757627,2.773e-12,2.773e-12,0.0392058697807069,0.0392058697807069
362.5,0.08425,25.0,14244004443.881514,5.755e-12,5.755e-12,0.0819742455745381,0.0819742455745381
387.5,0.08425,25.0,14349970364.087097,1.238e-11,1.238e-11,0.17765263310739826,0.17765263310739826
412.5,0.08425,25.0,14456328983.374378,1.264e-11,1.264e-11,0.18272799834985212,0.18272799834985212
437.5,0.08425,25.0,14563080301.74336,2.134e-11,2.134e-11,0.3107761336392033,0.3107761336392033
462.5,0.08425,25.0,14670224319.19404,5.257e-11,5.257e-11,0.7712136924600307,0.7712136924600307
487.5,0.08425,25.0,14777761035.726418,1.349e-10,1.349e-10,1.9935199637194936,1.9935199637194936
512.5,0.08425,25.0,14885690451.340496,4.228e-11,4.228e-11,0.6293669922826762,0.6293669922826762
537.5,0.08425,25.0,14994012566.036272,5.276e-11,5.276e-11,0.7910841029840737,0.7910841029840737
562.5,0.08425,25.0,15102727379.813747,1.775e-10,1.775e-10,2.68073410991694,2.68073410991694
587.5,0.08425,25.0,15211834892.67292,1.641e-10,1.641e-10,2.4962621058876264,2.4962621058876264
612.5,0.08425,25.0,15321335104.613792,1.45e-10,1.45e-10,2.221593590169,2.221593590169
637.5,0.08425,25.0,15431228015.636364,1.885e-10,1.885e-10,2.9087864809474544,2.9087864809474544
662.5,0.08425,25.0,15541513625.740633,1.546e-10,1.546e-10,2.4027180065395015,2.4027180065395015
687.5,0.08425,25.0,15652191934.926601,2.715e-10,2.715e-10,4.249570110332572,4.249570110332572
712.5,0.08425,25.0,15763262943.19427,2.84e-10,2.84e-10,4.4767666758671725,4.4767666758671725
737.5,0.08425,25.0,15874726650.543634,5.778e-10,5.778e-10,9.172417058684113,9.172417058684113
762.5,0.08425,25.0,15986583056.974699,5.658e-10,5.658e-10,9.045208693636283,9.045208693636283
787.5,0.08425,25.0,16098832162.487463,5.064e-10,5.064e-10,8.152448607083652,8.152448607083652
812.5,0.08425,25.0,16211473967.081924,5.218e-10,5.218e-10,8.459147116023349,8.459147116023349
837.5,0.08425,25.0,16324508470.758085,5.012e-10,5.012e-10,8.181843645543951,8.181843645543951
862.5,0.08425,25.0,16437935673.515945,3.978e-10,3.978e-10,6.539010810924643,6.539010810924643
887.5,0.08425,25.0,16551755575.355503,4.081e-10,4.081e-10,6.754771450302581,6.754771450302581
912.5,0.08425,25.0,16665968176.27676,3.693e-10,3.693e-10,6.154742047499008,6.154742047499008
937.5,0.08425,25.0,16780573476.279715,2.932e-10,2.932e-10,4.920064143245212,4.920064143245212
962.5,0.08425,25.0,16895571475.36437,2.695e-10,2.695e-10,4.553356512610698,4.553356512610698
987.5,0.08425,25.0,17010962173.530724,1.879e-10,1.879e-10,3.196359792406423,3.196359792406423
1012.5,0.08425,25.0,17126745570.778774,1.56e-10,1.56e-10,2.6717723090414887,2.6717723090414887
1037.5,0.08425,25.0,17242921667.108524,1.53e-10,1.53e-10,2.638167015067604,2.638167015067604
1062.5,0.08425,25.0,17359490462.519974,1.194e-10,1.194e-10,2.072723161224885,2.072723161224885
1087.5,0.08425,25.0,17476451957.013123,1.267e-10,1.267e-10,2.214266462953563,2.214266462953563
1112.5,0.08425,25.0,17593806150.58797,9.619e-11,9.619e-11,1.692348213625057,1.692348213625057
1137.5,0.08425,25.0,17711553043.244514,9.512e-11,9.512e-11,1.6847229254734182,1.6847229254734182
1162.5,0.08425,25.0,17829692634.982758,8.804e-11,8.804e-11,1.569726139583882,1.569726139583882
1187.5,0.08425,25.0,17948224925.8027,8.21e-11,8.21e-11,1.4735492664084018,1.4735492664084018
312.5,0.08515,25.0,14033250700.71544,3.171e-12,3.171e-12,0.04449943797196866,0.04449943797196866
337.5,0.08515,25.0,14138431222.757627,2.773e-12,2.773e-12,0.0392058697807069,0.0392058697807069
362.5,0.08515,25.0,14244004443.881514,5.755e-12,5.755e-12,0.0819742455745381,0.0819742455745381
387.5,0.08515,25.0,14349970364.087097,1.238e-11,1.238e-11,0.17765263310739826,0.17765263310739826
412.5,0.08515,25.0,14456328983.374378,1.264e-11,1.264e-11,0.18272799834985212,0.18272799834985212
437.5,0.08515,25.0,14563080301.74336,2.134e-11,2.134e-11,0.3107761336392033,0.3107761336392033
462.5,0.08515,25.0,14670224319.19404,5.257e-11,5.257e-11,0.7712136924600307,0.7712136924600307
487.5,0.08515,25.0,14777761035.726418,1.349e-10,1.349e-10,1.9935199637194936,1.9935199637194936
512.5,0.08515,25.0,14885690451.340496,4.228e-11,4.228e-11,0.6293669922826762,0.6293669922826762
537.5,0.08515,25.0,14994012566.036272,5.276e-11,5.276e-11,0.7910841029840737,0.7910841029840737
562.5,0.08515,25.0,15102727379.813747,1.775e-10,1.775e-10,2.68073410991694,2.68073410991694
587.5,0.08515,25.0,15211834892.67292,1.641e-10,1.641e-10,2.4962621058876264,2.4962621058876264
612.5,0.08515,25.0,15321335104.613792,1.45e-10,1.45e-10,2.221593590169,2.221593590169
637.5,0.08515,25.0,15431228015.636364,1.885e-10,1.885e-10,2.9087864809474544,2.9087864809474544
662.5,0.08515,25.0,15541513625.740633,1.546e-10,1.546e-10,2.4027180065395015,2.4027180065395015
687.5,0.08515,25.0,15652191934.926601,2.715e-10,2.715e-10,4.249570110332572,4.249570110332572
712.5,0.08515,25.0,15763262943.19427,2.84e-10,2.84e-10,4.4767666758671725,4.4767666758671725
737.5,0.08515,25.0,15874726650.543634,5.778e-10,5.778e-10,9.172417058684113,9.172417058684113
762.5,0.08515,25.0,15986583056.974699,5.658e-10,5.658e-10,9.045208693636283,9.045208693636283
787.5,0.08515,25.0,16098832162.487463,5.064e-10,5.064e-10,8.152448607083652,8.152448607083652
812.5,0.08515,25.0,16211473967.081924,5.218e-10,5.218e-10,8.459147116023349,8.459147116023349
837.5,0.08515,25.0,16324508470.758085,5.012e-10,5.012e-10,8.181843645543951,8.181843645543951
862.5,0.08515,25.0,16437935673.515945,3.978e-10,3.978e-10,6.539010810924643,6.539010810924643
887.5,0.08515,25.0,16551755575.355503,4.081e-10,4.081e-10,6.754771450302581,6.754771450302581
912.5,0.08515,25.0,16665968176.27676,3.693e-10,3.693e-10,6.154742047499008,6.154742047499008
937.5,0.08515,25.0,16780573476.279715,2.932e-10,2.932e-10,4.920064143245212,4.920064143245212
962.5,0.08515,25.0,16895571475.36437,2.695e-10,2.695e-10,4.553356512610698,4.553356512610698
987.5,0.08515,25.0,17010962173.530724,1.879e-10,1.879e-10,3.196359792406423,3.196359792406423
1012.5,0.08515,25.0,17126745570.778774,1.56e-10,1.56e-10,2.6717723090414887,2.6717723090414887
1037.5,0.08515,25.0,17242921667.108524,1.53e-10,1.53e-10,2.638167015067604,2.638167015067604
1062.5,0.08515,25.0,17359490462.519974,1.194e-10,1.194e-10,2.072723161224885,2.072723161224885
1087.5,0.08515,25.0,17476451957.013123,1.267e-10,1.267e-10,2.214266462953563,2.214266462953563
1112.5,0.08515,25.0,17593806150.58797,9.619e-11,9.619e-11,1.692348213625057,1.692348213625057
1137.5,0.08515,25.0,17711553043.244514,9.512e-11,9.512e-11,1.6847229254734182,1.6847229254734182
1162.5,0.08515,25.0,17829692634.982758,8.804e-11,8.804e-11,1.569726139583882,1.569726139583882
1187.5,0.08515,25.0,17948224925.8027,8.21e-11,8.21e-11,1.4735492664084018,1.4735492664084018
312.5,0.08605,25.0,14033250700.71544,3.171e-12,3.171e-12,0.04449943797196866,0.04449943797196866
337.5,0.08605,25.0,14138431222.757627,2.773e-12,2.773e-12,0.0392058697807069,0.0392058697807069
362.5,0.08605,25.0,14244004443.881514,5.755e-12,5.755e-12,0.0819742455745381,0.0819742455745381
387.5,0.08605,25.0,14349970364.087097,1.238e-11,1.238e-11,0.17765263310739826,0.17765263310739826
412.5,0.08605,25.0,14456328983.374378,1.264e-11,1.264e-11,0.18272799834985212,0.18272799834985212
437.5,0.08605,25.0,14563080301.74336,2.134e-11,2.134e-11,0.3107761336392033,0.3107761336392033
462.5,0.08605,25.0,14670224319.19404,5.257e-11,5.257e-11,0.7712136924600307,0.7712136924600307
487.5,0.08605,25.0,14777761035.726418,1.349e-10,1.349e-10,1.9935199637194936,1.9935199637194936
512.5,0.08605,25.0,14885690451.340496,4.228e-11,4.228e-11,0.6293669922826762,0.6293669922826762
537.5,0.08605,25.0,14994012566.036272,5.276e-11,5.276e-11,0.7910841029840737,0.7910841029840737
562.5,0.08605,25.0,15102727379.813747,1.775e-10,1.775e-10,2.68073410991694,2.68073410991694
587.5,0.08605,25.0,15211834892.67292,1.641e-10,1.641e-10,2.4962621058876264,2.4962621058876264
612.5,0.08605,25.0,15321335104.613792,1.45e-10,1.45e-10,2.221593590169,2.221593590169
637.5,0.08605,25.0,15431228015.636364,1.885e-10,1.885e-10,2.9087864809474544,2.9087864809474544
662.5,0.08605,25.0,15541513625.740633,1.546e-10,1.546e-10,2.4027180065395015,2.4027180065395015
687.5,0.08605,25.0,15652191934.926601,2.715e-10,2.715e-10,4.249570110332572,4.249570110332572
712.5,0.08605,25.0,15763262943.19427,2.84e-10,2.84e-10,4.4767666758671725,4.4767666758671725
737.5,0.08605,25.0,15874726650.543634,5.778e-10,5.778e-10,9.172417058684113,9.172417058684113
762.5,0.08605,25.0,15986583056.974699,5.658e-10,5.658e-10,9.045208693636283,9.045208693636283
787.5,0.08605,25.0,16098832162.487463,5.064e-10,5.064e-10,8.152448607083652,8.152448607083652
812.5,0.08605,25.0,16211473967.081924,5.218e-10,5.218e-10,8.459147116023349,8.459147116023349
837.5,0.08605,25.0,16324508470.758085,5.012e-10,5.012e-10,8.181843645543951,8.181843645543951
862.5,0.08605,25.0,16437935673.515945,3.978e-10,3.978e-10,6.539010810924643,6.539010810924643
887.5,0.08605,25.0,16551755575.355503,4.081e-10,4.081e-10,6.754771450302581,6.754771450302581
912.5,0.08605,25.0,16665968176.27676,3.693e-10,3.693e-10,6.154742047499008,6.154742047499008
